id_number,place,cat_place,age_category,sex,2.5km_seconds,5km_seconds,7.5km_seconds,total_seconds
19847,852,241,23-34,M,600,1201,1784,2448
19850,24410,4541,45-54,M,4841,5798,6686,4083
19851,6279,261,16-19,M,1806,2520,3227,3000
19852,4614,1227,23-34,M,1653,2333,3036,2892
19853,9349,2010,45-54,M,818,1561,2324,3196
19854,31233,6787,35-44,M,4384,5493,6560,4805
19855,33362,2118,55+,M,4651,5929,7123,5334
19856,33013,7046,35-44,M,4495,5701,6798,5185
19857,27301,4919,45-54,M,2048,3142,4150,4323
19858,1053,392,35-44,M,638,1226,1806,2486
19859,30086,1891,55+,M,4270,5336,6409,4631
19860,10739,443,16-19,M,3738,4539,5289,3282
19862,1698,633,35-44,M,897,1503,2101,2601
19863,10762,2290,45-54,M,,4540,,3284
19864,7649,1947,23-34,M,1816,2568,3301,3089
19865,1948,728,35-44,M,3556,4169,4783,2640
19866,28716,6380,35-44,M,4965,6168,6980,4469
19867,15263,3080,45-54,M,4046,4896,5701,3511
19868,1317,486,35-44,M,686,1302,1892,2535
19869,9805,409,16-19,M,941,1716,2466,3227
19870,24555,861,16-19,M,4352,5340,6300,4094
19871,14533,2959,45-54,M,1808,2605,3426,3474
19872,1138,421,35-44,M,645,1248,1841,2504
19873,18109,3582,45-54,M,,5223,6065,3655
19874,124,38,35-44,M,523,1042,1544,2133
19875,12767,441,20-22,M,,2324,3141,3385
19876,20207,4950,35-44,M,1909,2782,3708,3785
19888,1946,397,45-54,M,710,1333,1949,2640
19889,15730,950,55+,M,1959,2780,3607,3535
19890,30511,5742,23-34,M,4840,5930,6956,4698
19891,11501,647,55+,M,1950,2742,3524,3321
19892,29786,5261,45-54,M,4806,5888,6826,4590
19893,12105,2838,23-34,M,,2166,2972,3352
19894,18469,3627,45-54,M,1907,2782,3644,3677
19895,29530,5626,23-34,M,4840,5892,6892,4558
19896,4673,986,45-54,M,706,1396,2080,2897
19897,3366,1161,35-44,M,818,1478,2126,2791
19898,10877,2602,23-34,M,4142,4945,5693,3291
19899,3505,950,23-34,M,652,1324,1996,2803
19900,28143,5446,23-34,M,,5906,7033,4406
19901,10218,366,20-22,M,750,1514,2305,3252
19903,23830,829,16-19,M,3839,4765,5931,4040
19904,13930,2872,45-54,M,1969,2745,3556,3444
19905,5308,1737,35-44,M,983,1657,2297,2941
19906,16899,1025,55+,M,1841,2684,3536,3590
19907,4530,185,55+,M,1635,2331,3019,2886
19908,8471,2562,35-44,M,1744,2493,3239,3145
19909,761,151,45-54,M,600,1166,1736,2429
19910,6918,331,55+,M,,4820,5516,3041
19912,32096,5911,23-34,M,,6327,7297,4960
19913,8416,2550,35-44,M,1742,2468,3215,3141
19914,3474,1193,35-44,M,772,1429,2081,2801
19915,29672,967,16-19,M,3867,4947,5931,4577
19916,19316,4783,35-44,M,3951,4873,5764,3728
19917,516,96,45-54,M,578,1141,1690,2358
19918,1800,673,35-44,M,679,1299,1906,2618
19919,13433,3637,35-44,M,1065,1898,2722,3418
19920,2003,416,45-54,M,642,1263,1895,2647
19921,26019,5955,35-44,M,4389,5395,6369,4210
19922,3224,156,16-19,M,3434,4105,4777,2778
19923,5275,1724,35-44,M,930,1663,2341,2939
19924,4971,1644,35-44,M,3542,4234,4935,2919
19925,10078,2947,35-44,M,972,1779,2533,3245
19926,16094,3658,23-34,M,1881,2683,3622,3551
19927,10940,2614,23-34,M,1924,2725,3470,3294
19928,6889,1780,23-34,M,1825,2542,3289,3040
19930,16713,3762,23-34,M,,5477,6338,3581
19931,5914,1237,45-54,M,1682,2378,3091,2980
19932,14069,3774,35-44,M,1894,2701,3496,3451
19933,2957,1035,35-44,M,801,1471,2109,2752
19934,4953,1640,35-44,M,,2535,3220,2917
19935,27816,6249,35-44,M,4629,5632,6599,4371
19936,6486,2067,35-44,M,885,1615,2325,3014
19938,19741,3822,45-54,M,1893,2777,3693,3755
19939,3551,964,23-34,M,734,1409,2076,2808
19940,15406,3520,23-34,M,1812,2623,3442,3518
19941,10041,2936,35-44,M,1905,2696,3449,3243
19942,19335,1189,55+,M,852,1748,2635,3730
19943,27768,1705,45-54,F,4111,5154,6145,4366
19944,10505,3040,35-44,M,3541,4379,5140,3269
19945,25624,5881,35-44,M,3013,4148,5042,4176
19946,2915,1023,35-44,M,732,1388,2043,2747
19948,589,222,35-44,M,574,1151,1719,2380
19949,1083,401,35-44,M,761,1354,1917,2491
19950,17428,4457,35-44,M,,5039,5913,3617
19952,12783,2983,23-34,M,,2627,3454,3386
19953,1345,34,55+,M,620,1228,1831,2541
19954,12643,3497,35-44,M,,4645,5441,3379
19955,16083,3657,23-34,M,1882,2683,3622,3551
19956,21601,4534,23-34,M,4745,5610,6486,3881
19957,31611,5861,23-34,M,4568,5667,6731,4867
19958,13482,2796,45-54,M,,4797,5623,3420
19959,25538,5864,35-44,M,,5296,6291,4168
20021,25454,5852,35-44,M,4215,5195,6154,4163
20023,4592,1220,23-34,M,838,1522,2201,2891
20025,11468,2727,23-34,M,2009,2785,3540,3320
20026,14607,3892,35-44,M,758,1583,2441,3478
20027,2050,752,35-44,M,749,1387,2002,2652
20028,12598,3487,35-44,M,876,1700,2483,3377
20029,1069,397,35-44,M,610,1209,1804,2489
20031,8509,351,16-19,M,1011,1804,2533,3148
20032,7278,1534,45-54,M,2635,3387,4108,3065
20033,17545,4471,35-44,M,1145,2003,2858,3622
20034,9965,2410,23-34,M,875,1701,2483,3238
20035,4127,1126,23-34,M,832,1523,2192,2854
20036,11098,2362,45-54,M,1026,1816,2579,3301
20037,9415,2297,23-34,M,933,1694,2444,3200
20038,19721,4870,35-44,M,1770,2656,3560,3754
20039,7593,1939,23-34,M,853,1591,2319,3085
20040,4509,1511,35-44,M,701,1382,2083,2885
20041,17539,672,16-19,M,4077,4954,5813,3622
20042,29675,5642,23-34,M,2023,3137,4288,4577
20043,18389,696,16-19,M,4130,5007,5828,3672
20044,7930,2429,35-44,M,869,1601,2338,3110
20045,15846,3188,45-54,M,1806,2651,3492,3540
20047,25238,5064,23-34,M,4370,5344,6337,4146
20048,2739,123,16-19,M,685,1324,1971,2728
20051,6797,2150,35-44,M,1005,1738,2432,3034
20052,19518,4826,35-44,M,2072,2934,3859,3741
20053,6795,2149,35-44,M,1004,1738,2432,3034
20054,11476,3249,35-44,M,2010,2777,3535,3320
20055,19322,720,16-19,M,4077,4953,5813,3729
20056,18530,4651,35-44,M,4526,5387,6224,3679
20057,4463,181,55+,M,833,1503,2163,2880
20059,4822,1274,23-34,M,926,1625,2291,2908
20061,22917,5444,35-44,M,4496,5449,6360,3972
20062,10922,3128,35-44,M,1874,2660,3419,3293
20063,13964,824,55+,M,1991,2793,3589,3446
20064,7785,1660,45-54,M,859,1596,2323,3099
20065,21235,4089,45-54,M,,5366,6281,3853
20066,6013,277,55+,M,910,1629,2312,2985
20067,26167,5178,23-34,M,3788,4798,5819,4224
20068,5302,1110,45-54,M,943,1662,2349,2941
20069,7751,1651,45-54,M,1015,1757,2473,3097
20070,1310,482,35-44,M,749,1357,1945,2534
20071,6403,305,55+,M,914,1632,2337,3008
20072,19863,3846,45-54,M,1871,2730,3620,3763
20074,1167,317,23-34,M,684,1292,1888,2510
20075,9206,2263,23-34,M,,4985,5738,3189
20076,4498,949,45-54,M,857,1545,2210,2884
20077,1770,467,23-34,M,729,1344,1962,2614
20078,943,190,45-54,M,638,1221,1793,2463
20079,33379,6048,23-34,M,4383,5867,,5340
20080,10274,2474,23-34,M,4171,4996,5766,3254
20081,23825,4863,23-34,M,4791,5777,6705,4040
20082,15478,3134,45-54,M,980,1828,2635,3522
20083,15722,3575,23-34,M,1300,2157,2982,3534
20085,20590,5011,35-44,M,4530,5442,6319,3808
20086,18322,563,20-22,M,3658,4556,5447,3667
20087,10538,591,55+,M,1046,1822,2574,3271
20088,33078,2093,55+,M,4321,5526,6660,5219
20089,11344,2405,45-54,M,797,1595,2428,3313
20090,2131,98,16-19,M,828,1463,2082,2660
20091,14032,3763,35-44,M,,5186,6012,3450
20092,23208,4370,45-54,M,4334,5303,6212,3994
20094,8531,355,16-19,M,3628,4375,5128,3150
20095,10522,2241,45-54,M,1967,2747,3501,3270
20096,12879,525,16-19,M,2011,2839,3639,3392
20097,15282,3086,45-54,M,2023,2840,3659,3512
20098,15194,4005,35-44,M,2023,2840,3659,3508
20099,3955,1337,35-44,M,1761,2425,3085,2841
20100,501,142,23-34,M,588,1160,1714,2354
20101,12587,2940,23-34,M,1788,2555,,3376
20103,15270,3498,23-34,M,3849,4665,5497,3512
20104,10950,2615,23-34,M,3983,4777,5550,3295
20105,16456,3716,23-34,M,1063,1900,2681,3567
20106,24554,4966,23-34,M,4791,5776,6706,4094
20107,21298,4097,45-54,M,3766,4651,5563,3857
20108,24595,4971,23-34,M,4791,5777,6706,4097
20109,15253,3496,23-34,M,3632,4479,5311,3511
20110,14658,3362,23-34,M,3644,4473,5312,3481
20111,24516,5683,35-44,M,4103,5093,6029,4091
20112,5377,1418,23-34,M,,4852,5555,2947
20113,22457,4668,23-34,M,2732,,4831,3939
20114,612,231,35-44,M,603,1173,1742,2386
20115,15995,3633,23-34,M,2074,2926,3754,3547
20116,5502,1457,23-34,M,826,1517,2225,2955
20117,4229,1146,23-34,M,920,1595,2244,2862
20119,4798,1265,23-34,M,,4498,5168,2906
20120,20902,1303,55+,M,3820,4703,5581,3830
20123,15293,3503,23-34,M,3850,4665,5497,3513
20124,1373,506,35-44,M,635,1252,1849,2546
20125,27027,4883,45-54,M,3822,4835,5888,4300
20126,288,104,35-44,M,527,1060,1602,2258
20127,6116,1609,23-34,M,1870,2561,3247,2991
20128,17391,4448,35-44,M,2775,3665,4505,3615
20129,16971,3810,23-34,M,1049,1936,2772,3593
20130,20621,3989,45-54,M,,4071,4874,3810
20131,27405,5348,23-34,M,2349,3328,4371,4333
20132,3356,159,16-19,M,3431,4079,4800,2790
20134,12835,2993,23-34,M,1067,1877,2659,3389
20135,729,205,23-34,M,599,1179,1746,2420
20136,13639,2826,45-54,M,963,1781,2580,3429
20138,16991,3817,23-34,M,1878,2761,3596,3594
20139,9592,400,16-19,M,3620,4419,5194,3213
20140,16997,3819,23-34,M,1049,1936,2772,3594
20141,595,168,23-34,M,589,1173,1739,2382
20142,2133,559,23-34,M,914,1557,2143,2660
20143,26681,4843,45-54,M,2926,3911,4907,4265
20144,32274,1015,16-19,M,4703,5787,6951,4995
20145,31281,6800,35-44,M,4775,5869,6870,4812
20146,8548,2583,35-44,M,1805,2548,3285,3151
20148,10519,588,55+,M,1716,2487,3278,3270
20150,13633,3674,35-44,M,887,1680,2468,3429
20151,26411,4813,45-54,M,4180,5208,6185,4244
20152,5071,1344,23-34,M,1638,2339,3037,2927
20153,11075,3161,35-44,M,3605,4380,5157,3301
20154,23706,827,16-19,M,,5493,6438,4030
20155,2413,93,20-22,M,1699,2343,2963,2690
20156,8751,2629,35-44,M,894,1620,2358,3163
20157,10003,2924,35-44,M,1735,2493,3248,3240
20160,16208,4219,35-44,M,4231,5094,5917,3557
20161,13475,3646,35-44,M,,4758,5558,3420
20162,28706,6376,35-44,M,4301,5383,6416,4468
20163,22425,5355,35-44,M,2801,3713,4680,3936
20164,179,56,23-34,M,3330,3851,4372,2178
20165,10001,544,55+,M,1736,2493,3248,3240
20166,3651,174,16-19,M,3571,4216,4871,2817
20167,4954,1641,35-44,M,803,1471,2152,2917
20168,14242,480,20-22,M,,5501,6343,3460
20169,2315,633,23-34,M,749,1388,2011,2679
20170,1504,405,23-34,M,1758,2351,2937,2573
20171,19452,4813,35-44,M,3921,4875,5700,3737
20172,4653,1236,23-34,M,922,1602,2264,2895
20173,25871,5929,35-44,M,3978,4901,5882,4196
20174,2066,542,23-34,M,748,1387,2011,2653
20175,33684,5716,45-54,M,,3196,4141,5499
20177,32211,5555,45-54,M,4700,5788,6950,4984
20178,2873,601,45-54,M,3449,4114,4799,2743
20179,15510,3543,23-34,M,1079,1911,2723,3523
20180,20455,3958,45-54,M,980,1897,2815,3800
20181,19702,4865,35-44,M,,5183,6041,3753
20182,3415,715,45-54,M,733,1375,2021,2795
20183,22823,4301,45-54,M,952,1919,2862,3965
20184,22056,4606,23-34,M,3831,4819,5768,3911
20185,11639,475,16-19,M,,5018,5786,3328
20186,33224,2106,55+,M,1418,2634,3817,5277
20187,5789,172,23-34,F,828,1507,2213,2972
20188,33925,506,55+,F,3315,4655,6006,5812
20189,2529,704,23-34,M,740,1377,2010,2705
20190,2553,903,35-44,M,735,1387,2024,2708
20191,29704,6531,35-44,M,1503,2567,3624,4581
20192,17414,3878,23-34,M,,4738,5623,3616
20193,31363,5462,45-54,M,4390,5480,6543,4827
20194,22218,5319,35-44,M,3944,4873,5793,3922
20195,3660,1248,35-44,M,733,1389,2055,2817
20196,867,323,35-44,M,605,1196,1776,2450
20197,10553,2518,23-34,M,977,1816,2595,3271
20198,130,40,35-44,M,541,1058,1555,2138
20199,13591,3161,23-34,M,1092,1920,2722,3427
20202,6028,1261,45-54,M,923,1639,2339,2986
20203,20801,4014,45-54,M,4452,5379,6297,3823
20204,12558,3477,35-44,M,4705,5526,6281,3375
20205,11329,3218,35-44,M,,4739,5500,3313
20206,12656,3499,35-44,M,4706,5526,6282,3379
20209,4101,1117,23-34,M,991,1660,2289,2852
20210,34113,6107,23-34,M,,5690,6932,8587
